;commit_hash;author_date_unix_timestamp;commit_message;fix;classification;contains_bug;ns;nd;nf;entropy;la;ld;lt;ndev;age;nuc;exp;rexp;sexp;contains_bug_gpt;vl;vl_gpt
11967;1eb53769865668c8aa1fdcd0ec2a3456eb5f87a5;1451770217;Camel forge - No need to do super type check so we can check more classes that may extend their own classes but include camel endpoint or routes -  ;False;;False;1.0;2.0;2.0;0.74959525725948;0.0;28.0;162.0;1.0;0.1484837962962963;2.0;1219.0;77.52256762313397;236.0;0;0;0
11968;f988c989f489a2c2e1529edfe007bb61a115e42b;1451775430;Fixed potential NPE ;True;Corrective;False;1.0;1.0;1.0;0.0;28.0;24.0;378.0;1.0;0.1980324074074074;1.0;1220.0;78.52256762313397;237.0;0;0;0
11969;2e8de2e2f42fc05ebaf2655c97d349376af4f458;1451812334;Camel forge - Remove whitespace noise in xml uris if they are defined in multi lines ;False;;False;1.0;1.0;2.0;0.8112781244591328;12.0;0.0;110.5;1.0;1.9663194444444445;2.0;1221.0;79.51914554223106;238.0;0;0;0
11970;35c0afd2a9d447c75ce35fc8480f1b219f982bd1;1451820248;Camel validate - Ignore unknown components by default ;False;;False;1.0;1.0;1.0;0.0;24.0;6.0;401.0;1.0;1.010150462962963;1.0;1222.0;80.51123787689531;239.0;0;0;0
11971;d9bc704114bf365fa27970af42f3fea89f0d496b;1451823454;Camel forge - Route builder parser should deal with endpoints defined as fields that are variables that are concat together -  ;False;;False;1.0;1.0;2.0;0.2918182565988858;29.0;10.0;312.0;1.0;0.5860011574074073;2.0;1223.0;81.5105146021705;240.0;0;0;0
11972;47ede1d0dce27d92b8a5f0cc02f2fea46aeb4e3b;1451824455;Camel forge - Include endpoints from Java routes which is plain fields without annotations  and also use the line number of the field and not in the route -  ;False;;False;1.0;1.0;2.0;0.869137580612638;53.0;9.0;321.5;1.0;0.0115856481481481;1.0;1224.0;82.49928139093728;241.0;0;0;0
11973;204325787184a4cfee13f70e77a1dd6121e7ac53;1451826748;Until we wait for next camel release ;False;;False;1.0;1.0;1.0;0.0;3.0;0.0;246.0;9.0;1.0853819444444444;1.0;1225.0;83.49928139093728;242.0;0;0;0
11974;01c5c7ec8242fd72d96e2a285c0374d8cfafbffa;1451830562;Camel forge - Now supports boolean fields in the endpoint uri parser ;False;;False;1.0;1.0;1.0;0.0;3.0;0.0;405.0;1.0;0.0706828703703703;1.0;1226.0;84.48802335064605;243.0;0;0;0
11975;4477bdf30bfd686eab014aa190045734f71047bc;1451912487;fixes #5545 ;True;Corrective;False;2.0;66.0;257.0;7.448206965411678;0.0;26717.0;110.70428015564202;47.0;73.81565922683382;87.0;3461.0;67.32561081890844;327.5;0;0;0
11976;6b59e6d640891361582813aa41622aa72e258e19;1451923556;lets add a markdown document linking to all the various github repositories so folks can navigate the source more easily ;False;Feature Addition;False;2.0;2.0;3.0;0.9099852866214886;68.0;2.0;38.0;14.0;27.46976851851852;2.0;3462.0;67.5829567578055;464.0;0;0;0
11977;1edececa3fa50e5c802cfb084a216cbcc2b3b406;1451923626;lets move the blog near the top of the community page ;False;;False;1.0;1.0;1.0;0.0;15.0;15.0;145.0;4.0;5.16443287037037;1.0;3463.0;68.58259391310304;152.0;0;0;0
11978;23d54a96ab0deb8edf9448d62d03867a784012c9;1451923712;lets add a link to the blog to the home page ;False;Feature Addition;False;1.0;1.0;1.0;0.0;1.0;0.0;308.0;6.0;75.12460648148148;1.0;3464.0;69.58259391310304;153.0;0;0;0
11979;e7ac03327d9c7e57210f9705e0bb564ec7dca6f0;1451927098;tidy up the general FAQ and link to the new projects - html page ;False;Feature Addition;False;1.0;1.0;1.0;0.0;6.0;6.0;95.0;6.0;73.3415625;1.0;11.0;1.156107792395523;6.0;0;0;0
11980;39d6f39b56a8d2e8e5a909559686dd8859b834b4;1451928343;add base images to projects - html doco ;False;Feature Addition;False;1.0;1.0;1.0;0.0;36.0;0.0;56.0;1.0;0.0554050925925925;1.0;12.0;2.156107792395523;7.0;0;0;0
11981;26c0dc9f130a3c0a55dac0957a09f33efe5ef557;1451932652;[CD] Update docs following 2 - 2 - 83 release ;False;Non Functional;False;5.0;23.0;30.0;4.3066441130147695;50.0;50.0;69.76666666666667;21.0;13.068449074074069;1.0;217.0;27.13955813368213;143.8;0;0;0
11982;61d81cddf73cb517ab3638a0e1c386d06d8794d9;1451932652;[CD] released v2 - 2 - 83 ;False;;False;9.0;44.0;44.0;5.44740865188523;45.0;45.0;158.3181818181818;47.0;12.765975115740757;2.0;216.0;27.13955813368213;152.0;0;0;0
11983;40f700e1adad18d10832269044c90c3b4d3cafba;1451933456;[CD] prepare for next development iteration 2 - 2 - 84-SNAPSHOT ;False;;False;9.0;44.0;44.0;5.44740865188523;45.0;45.0;158.3181818181818;47.0;0.0093055555555555;1.0;218.0;29.13955813368213;153.44444444444446;0;0;0
11984;8aa1db58254d610add73553614ab9d7e8a677986;1451944280;[CD] released v2 - 2 - 84 ;False;;False;9.0;44.0;44.0;5.44740865188523;45.0;45.0;158.3181818181818;47.0;0.1252777777777778;1.0;219.0;30.06932003844403;154.44444444444446;0;0;0
11985;bdfaed07c666fcfff2298be174c49f9caf4c1166;1451944281;[CD] Update docs following 2 - 2 - 84 release ;False;Non Functional;False;5.0;23.0;30.0;4.3066441130147695;50.0;50.0;69.76666666666667;21.0;0.1345949074074073;1.0;220.0;31.06932003844403;146.4;0;0;0
11986;11c0dceeabb8630db2d033d8ee55dd241b3c560c;1451945066;[CD] prepare for next development iteration 2 - 2 - 85-SNAPSHOT ;False;;False;9.0;44.0;44.0;5.44740865188523;45.0;45.0;158.3181818181818;47.0;0.0090972222222222;1.0;221.0;32.06932003844403;155.88888888888889;0;0;0
11987;292fa55cded02f034e26e4f5576d62f6bfee67a6;1451994278;added a few more FAQ entries ;False;Feature Addition;False;1.0;1.0;1.0;0.0;34.0;5.0;95.0;7.0;0.7775462962962963;1.0;3465.0;70.03557529283783;434.0;0;0;0
11988;349ecaa6142064c271222e4cdba6aebfadbdb493;1452082545;add docs on updating gofabric8 for vagrant after release ;False;Feature Addition;False;1.0;1.0;1.0;0.0;20.0;5.0;312.0;7.0;1.6002777777777777;1.0;2.0;0.5;0.0;0;0;0
11989;adfd6663c9343a21afa2eba89311a03bf77734f1;1452084090;fix broken link ;True;Corrective;False;1.0;1.0;1.0;0.0;1.0;1.0;327.0;8.0;0.0178819444444444;1.0;3.0;1.5;1.0;0;0;0
11990;2057c482e7408176da875d38c8691ead7c23e097;1452086194;add docs on new fabric8 secret formats see #5558 ;False;Feature Addition;False;1.0;2.0;2.0;0.1755650258575027;71.0;5.0;203.5;8.0;66.02281828703704;2.0;4.0;2.5;2.0;0;0;0
11991;86756ce9835f61213dc12068a3ae8c513de253bf;1452094898;update docs when upgraging gofabric8 with vagrant image ;False;Non Functional;False;1.0;1.0;1.0;0.0;4.0;2.0;327.0;8.0;0.1007407407407407;1.0;5.0;3.5;3.0;0;0;0
11992;44723b095386ecb00cafcb6bf7a4da86b81749be;1452095388;fix the archetype generator so that it can take a system property for the current project version to use for the parent pom - xml version ;True;Corrective;False;1.0;1.0;1.0;0.0;17.0;0.0;807.0;6.0;29.881747685185186;1.0;3466.0;69.79515703978896;110.0;0;0;0
11993;bd1a5ad8c66e720a6ec6b28949eb78c08e4f6694;1452097588;updated the logging docs ;False;Non Functional;False;1.0;1.0;1.0;0.0;63.0;5.0;19.0;1.0;337.21743055555555;1.0;13.0;3.153585496094649;8.0;0;0;0
11994;35d154212296c01e3e9bfb10874f7cdefbac61f6;1452271025;Enable mulitple services through maven properties ;False;;True;1.0;1.0;1.0;0.0;230.0;111.0;1937.0;10.0;15.83625;1.0;296.0;7.031398931208274;32.0;1;154;154
11995;6c2c94d278bc4383fb2bad5c576fc22fc99370af;1452271423;Add docs on multiple service definitions ;False;Feature Addition;False;1.0;1.0;1.0;0.0;33.0;0.0;330.0;5.0;13.746851851851853;1.0;297.0;8.031398931208274;23.0;0;0;0
11996;3c3dd66d69785aa4e034fd7691b408341d5ccf6a;1452332657;[CD] released v2 - 2 - 85 ;False;;False;9.0;44.0;44.0;5.44740865188523;45.0;45.0;158.3181818181818;47.0;4.486006944444447;1.0;222.0;29.53094588489086;156.88888888888889;0;0;0
11997;4735f40801101671d6bcf7bad5ada1765bee5d68;1452332658;[CD] Update docs following 2 - 2 - 85 release ;False;Non Functional;False;5.0;23.0;30.0;4.3066441130147695;50.0;50.0;70.33333333333333;22.0;4.436995756172838;2.0;223.0;30.53094588489086;149.0;0;0;0
11998;127f020698c5ded09433079dbacc92bc3ed48f57;1452333549;[CD] prepare for next development iteration 2 - 2 - 86-SNAPSHOT ;False;;False;9.0;44.0;44.0;5.44740865188523;45.0;45.0;158.3181818181818;47.0;0.010324074074074;1.0;224.0;31.53094588489086;158.33333333333334;0;0;0
11999;30e972bf53468376c29280f81e855aa9a0d28ad0;1452346249;Upgrade Swagger-jaxrs to version 1 - 5 - 6 ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;1736.0;45.0;0.1469907407407407;1.0;209.0;16.5659312461245;159.0;0;0;0
12000;f9da500eb8ed056f061785e6c2511201f2f309f7;1452499105;Upgrade to Jackson 2 - 7 - 0 ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;1736.0;45.0;1.7691666666666668;1.0;210.0;17.38838231814473;160.0;0;0;0
12001;88a57170aff2db735282dcf568ecf0b6e5c6627d;1452538548;added some doco for fabric8 - service - headless ;False;Feature Addition;False;1.0;1.0;1.0;0.0;4.0;0.0;363.0;5.0;3.091724537037037;1.0;14.0;2.653037893131487;9.0;0;0;0
12002;3e84f56dc873422f87de64bf71a07b12aa553780;1452604323;Website: Reduced icon + banner sizes  fixed broken image link ;True;Corrective;False;1.0;1.0;1.0;0.0;1.0;1.0;278.0;5.0;83.00055555555555;1.0;44.0;1.9428092630032987;2.0;0;0;0
12003;86c18c45ebb45714f4d9330f18a01d3c607e539c;1452616738;Website: Changed URLs to icons to a concrete commit in order to circumvent CDN caching -  ;False;;False;1.0;2.0;2.0;0.9456603046006402;22.0;22.0;287.0;5.0;41.70543981481482;2.0;45.0;2.9385636776218105;3.0;0;0;0
12004;2e1d1f4da7de58b5001b95a01a2b2103911d2480;1452618939;Website: Fixed icon URLs again ;True;Corrective;False;1.0;2.0;2.0;1.0;28.0;28.0;287.0;5.0;0.025474537037037;1.0;46.0;3.9385636776218105;4.0;0;0;0
12005;18971ca5894b805c811e7e76fa3b7701321fcd65;1452620589;Website: Fixed non-devops links -  ;True;Corrective;False;1.0;1.0;1.0;0.0;2.0;2.0;278.0;5.0;0.0190972222222222;1.0;47.0;4.9385636776218105;5.0;0;0;0
12006;7e9c2097ad3914c56bc1231a73c3bb63f7f346cf;1452621551;Website: Reduced size of banner ;False;;False;1.0;1.0;1.0;0.0;1.0;2.0;167.0;3.0;83.32372685185184;1.0;48.0;5.9385636776218105;6.0;0;0;0
12007;9dc96178278d34e2a9146ab2672371a3dba81ae8;1452621683;Website: Add missing file ;False;Feature Addition;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0
12008;324ceb7c96e848a5a19efc2f9ab353449ce145e9;1452623850;add nodejs icon ;False;Feature Addition;False;1.0;1.0;1.0;0.0;45.0;0.0;0.0;0.0;0.0;0.0;6.0;4.4;0.0;0;0;0
12009;905624dab711455676ad2d71e16fc229c22c27e3;1452624888;change nodejs icon as the previous one is too wide ;False;;False;1.0;1.0;1.0;0.0;6.0;27.0;44.0;1.0;0.0120138888888888;1.0;7.0;5.4;1.0;0;0;0
12010;95e99c403e5d3363980873ffc91c2442de5930b8;1452626017;Minor CSS tuning ;False;;False;1.0;2.0;2.0;0.9899927915575188;21.0;13.0;222.0;5.0;0.0572569444444444;2.0;49.0;6.9385636776218105;7.0;0;0;0
12011;9f1e4167511c751e717765539d78d1ab65252a3a;1452629571;Minor CSS tuning (2) ;False;;False;1.0;2.0;2.0;0.7219280948873623;9.0;1.0;226.5;5.0;0.0411342592592592;1.0;50.0;7.93856367762181;8.0;0;0;0
12012;351a93dfc9b8a91888a349e1df98aa630f9ea95b;1452630554;Minor CSS tuning (3) ;False;;False;1.0;1.0;1.0;0.0;4.0;4.0;269.0;5.0;0.0113773148148148;1.0;51.0;8.938563677621811;9.0;0;0;0
12013;7002bedd829d094c089eb13925a0dfd3677a7fcb;1452638066;Add pod readiness check ;False;Feature Addition;True;1.0;2.0;2.0;0.6609623351442085;33.0;2.0;1007.0;8.0;110.83951967592591;2.0;1.0;0.3333333333333333;0.0;1;2;2
12014;a4b4aebd4a8d8bbcb3ce5ef98bafabbed6011c25;1452675686;Upgrade Jgroups to version 3 - 6 - 7 - Final ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;1736.0;45.0;2.043761574074074;1.0;211.0;17.839755154115036;161.0;0;0;0
12015;f8ac171341bd7a2a4fb608da760ae817d9fae648;1452788159;Upgrade Selenium to version 2 - 49 - 0 ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;1736.0;45.0;1.301770833333333;1.0;212.0;18.22319257218432;162.0;0;0;0
12016;dc05040e711de97272f209ee8b66f914560e5d61;1452858085;add more icons used by example pipeline projects ;False;Feature Addition;False;1.0;1.0;1.0;0.0;38.0;0.0;0.0;0.0;0.0;0.0;8.0;4.333333333333333;2.0;0;0;0
12017;5f5577d028f5e2ab9780201a90384f8d564abeff;1452876375;Improved the hawt-app build mojo so that it only includes runtime scope artifacts in the lib classpath by default -  ;False;;True;1.0;1.0;1.0;0.0;102.0;51.0;219.0;2.0;94.42265046296296;1.0;378.0;2.059746120559069;1.0;1;46;46
12018;eeb3cee954594f6d7e5274555d658c6a59e77ebf;1452886265;adjust boolean logic to correctly log the waiting of containers -  ;True;Corrective;True;1.0;1.0;1.0;0.0;2.0;2.0;76.0;4.0;2.872673611111112;1.0;2.0;1.25;1.0;1;265;265
12019;5774418e82f2f1f000773f99d23e6cb5b7a3cb26;1452895537;[CD] released v2 - 2 - 86 ;False;;False;9.0;44.0;44.0;5.44740865188523;45.0;45.0;158.3181818181818;47.0;6.384906881313132;2.0;225.0;26.51329452727215;159.33333333333334;0;0;0
12020;2a812fa4e8faed3d48b9b836f4b8ddfb46277fa2;1452895537;[CD] Update docs following 2 - 2 - 86 release ;False;Non Functional;False;5.0;23.0;30.0;4.3066441130147695;50.0;50.0;70.33333333333333;22.0;6.514803240740745;1.0;226.0;26.51329452727215;151.6;0;0;0
12021;4236aaea7cb5f0c02fb7890b6d90c952173b2458;1452896380;[CD] prepare for next development iteration 2 - 2 - 87-SNAPSHOT ;False;;False;9.0;44.0;44.0;5.44740865188523;45.0;45.0;158.3181818181818;47.0;0.0097569444444444;1.0;227.0;28.48948500346263;160.77777777777777;0;0;0
12022;427c5eed499b1483fea7427d4dfee41bbc9970cd;1452897571;Revert Upgrade Swagger-jaxrs to version 1 - 5 - 6 fixes #5605  This reverts commit 30e972bf53468376c29280f81e855aa9a0d28ad0 -  ;True;Corrective;False;1.0;1.0;1.0;0.0;1.0;1.0;1736.0;45.0;0.0137847222222222;1.0;9.0;5.333333333333333;0.0;0;0;0
12023;91c18e697062c7fe225d3d17069ac2254027f00e;1452898253;[CD] released v2 - 2 - 87 ;False;;False;9.0;44.0;44.0;5.44740865188523;45.0;45.0;158.3181818181818;47.0;0.0213649515993266;2.0;228.0;29.48948500346263;161.77777777777777;0;0;0
12024;792d22e25451532fd04c2ee39c6d965f409e27cc;1452898254;[CD] Update docs following 2 - 2 - 87 release ;False;Non Functional;False;5.0;23.0;30.0;4.3066441130147695;50.0;50.0;70.33333333333333;22.0;0.0314467592592592;1.0;229.0;30.48948500346263;154.2;0;0;0
12025;217e1eb3c66661fc3ddacfbbe899ac01f5fdfdfa;1452898491;fix replication and service resource providers to correctly return a replication controller or service -  ;True;Corrective;False;1.0;1.0;2.0;1.0;2.0;2.0;54.0;3.0;85.36366898148148;1.0;3.0;2.25;2.0;0;0;0
12026;d2538476179bf9f71be43d63a0d348aeade4c095;1452899041;[CD] prepare for next development iteration 2 - 2 - 88-SNAPSHOT ;False;;False;9.0;44.0;44.0;5.44740865188523;45.0;45.0;158.3181818181818;47.0;0.0091203703703703;1.0;230.0;31.48948500346263;163.22222222222223;0;0;0
12027;8da02bed34aefdc456d4b4e7276563a1e9842e13;1452900368;Revert Upgrade to Jackson 2 - 7 - 0 see #5605  This reverts commit f9da500eb8ed056f061785e6c2511201f2f309f7 -  ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;1736.0;45.0;0.0323726851851851;1.0;10.0;6.333333333333333;1.0;0;0;0
12028;ea29453509af1b06173af49707b140a0957c6e1b;1452900368;Revert Upgrade to Jackson 2 - 7 - 0 see #5605  This reverts commit f9da500eb8ed056f061785e6c2511201f2f309f7 -  ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;1736.0;45.0;0.0153587962962962;1.0;11.0;6.333333333333333;2.0;0;0;0
12029;037c3cdf3260175184ce203843aeef84f3b581a0;1452900888;[CD] released v2 - 2 - 88 ;False;;False;9.0;44.0;44.0;5.44740865188523;45.0;45.0;158.3181818181818;47.0;0.0210282512626262;2.0;231.0;32.48948500346263;164.22222222222223;0;0;0
12030;fbd163f1001d2901e10d4c0e03448dc65909ca51;1452900889;[CD] Update docs following 2 - 2 - 88 release ;False;Non Functional;False;5.0;23.0;30.0;4.3066441130147695;50.0;50.0;70.33333333333333;22.0;0.0304976851851851;1.0;232.0;33.48948500346263;156.8;0;0;0
12031;d594426ac4cf77b300fdb97c3c98808c74497769;1452901662;[CD] prepare for next development iteration 2 - 2 - 89-SNAPSHOT ;False;;False;9.0;44.0;44.0;5.44740865188523;45.0;45.0;158.3181818181818;47.0;0.0089583333333333;1.0;233.0;34.48948500346263;165.66666666666666;0;0;0
12032;dff07605f675fb5247dfd6cb183763e9e9141e25;1453114006;#5531: Add docs for the fabric8-camel-plugin ;False;Feature Addition;False;1.0;1.0;2.0;0.0758415063771471;108.0;0.0;35.0;8.0;6.8891782407407405;1.0;1227.0;51.57542324355396;76.0;0;0;0
12033;b7194f8ee47ebdb2247b4e4a671765dceaa444b1;1453114724;#5531: Add docs for the fabric8-camel-plugin ;False;Feature Addition;False;1.0;1.0;1.0;0.0;74.0;2.0;106.0;1.0;0.0083101851851851;1.0;1228.0;52.56992873805946;77.0;0;0;0
12034;66d8ecb704ac194c69917a561f41aa8f080d36b4;1453114882;#5531: Add docs for the fabric8-camel-plugin ;False;Feature Addition;False;1.0;1.0;1.0;0.0;4.0;0.0;84.0;4.0;2.476770833333333;1.0;1229.0;53.56992873805946;78.0;0;0;0
12035;4298f491bcaa912ff0451b7683188a3ebaee521b;1453120293;The forge addon uses release number from fabric8-forge and not from fabric8 ;False;Feature Addition;False;1.0;1.0;1.0;0.0;6.0;4.0;88.0;4.0;0.0626273148148148;1.0;1230.0;54.51206103754289;79.0;0;0;0
12036;5cf463c51a0bb79c5c939d1aa844a16bf0a7e019;1453155844;fixes #5619: broken links and missing statements ;True;Corrective;False;1.0;1.0;2.0;0.7642045065086203;6.0;3.0;127.0;10.0;36.499918981481486;2.0;2.0;0.0430157261794634;1.0;0;0;0
12037;423f44e1801013d41f6e8d3cb98ca69a2a312b81;1453200568;Tidy up the doc ;False;Non Functional;False;1.0;1.0;1.0;0.0;5.0;5.0;178.0;1.0;0.9935648148148148;1.0;1231.0;55.034842109504254;80.0;0;0;0
12038;5807751aa1b280ca0c3a1fb6ccdd5ae3e21cb46e;1453312353;allow copy to recurseively create directories ;False;Feature Addition;False;1.0;1.0;1.0;0.0;13.0;3.0;609.0;3.0;99.22614583333332;1.0;3467.0;60.08412959027087;471.0;0;0;0
12039;512ca3f2b45753059ce7c825ce479ca2b3bf2b6e;1453381107;#5626: Fix casting/instaceof issues with HasMetadata in KubernetesProviderProcessor -  ;True;Corrective;True;1.0;1.0;1.0;0.0;7.0;40.0;137.0;5.0;140.11018518518517;1.0;1508.0;23.680488449342683;239.0;1;0;0
12040;2203a5e7feb46909fcc5fa25bbe83f96b9f98b54;1453423822;add support for naming files when using the @KubernetesProvider annotation  fixes https://github - com/fabric8io/fabric8/issues/5628 ;True;Corrective;True;1.0;2.0;3.0;0.8157272136052185;36.0;14.0;73.33333333333333;5.0;131.82839891975308;2.0;15.0;1.8977081218864564;0.0;0;0;0
12041;704c13d206709042b31629b0ab58b93b36dc3f31;1453426419;updated to https://github - com/fabric8io/fabric8/issues/5627 to add modifying specific kubernetes - json files with the @KubernetesModelProcessor annotation ;False;Feature Addition;True;1.0;2.0;3.0;1.221047785179718;10.0;7.0;106.0;5.0;112.73005015432098;3.0;16.0;2.897708121886456;1.0;0;0;0
12042;e00078ed2183af488375e733287ec68d020e017a;1453427067;added doco for https://github - com/fabric8io/fabric8/issues/5627 ;False;Feature Addition;False;1.0;1.0;1.0;0.0;58.0;16.0;175.0;2.0;219.4755555555556;1.0;17.0;3.897708121886456;10.0;0;0;0
12043;28870e5c7da92cd0d9975fc4b7139d34ff4f8b67;1453447475;Upgrade Selenium to version 2 - 49 - 1 ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;1736.0;45.0;6.3172800925925925;1.0;213.0;15.530101609109188;163.0;0;0;0
12044;53df19450fc878dc75fbd43a7203208472a0af47;1453451142;Update for usage with d-m-p 0 - 13 - 8 ;False;;False;1.0;1.0;2.0;0.7871265862012691;15.0;19.0;170.0;4.0;52.67208333333333;2.0;52.0;5.799056923067026;27.0;0;0;0
12045;50369c9ede922311982fddb9c93bc07822823c08;1453455927;lets remove the archetypes builder which has moved into the ipaas-quickstarts repo ;False;;False;1.0;20.0;25.0;3.454660586007944;2.0;2475.0;101.28;22.0;196.18537453703703;12.0;3468.0;60.47462392996371;111.0;0;0;0
12046;9988d8e0fa00926d2d46fe8cb8b9358e54e498bb;1453464334;fixes #5637 formatting error ;True;Corrective;False;1.0;1.0;1.0;0.0;1.0;0.0;167.0;10.0;3.5704861111111112;1.0;3.0;1.0425531914893618;2.0;0;0;0
12047;e296e6511532571ea4b44f57d3fab420fe84ed34;1453466961;added ability to create new  yaml files using the @KubernetesProvider annotations  addresses https://github - com/fabric8io/fabric8/issues/5628 ;False;Feature Addition;False;1.0;2.0;3.0;1.278209156642532;75.0;16.0;727.3333333333334;10.0;3.520740740740741;3.0;18.0;4.897708121886456;2.0;0;0;0
12048;e0fa3684077aef842d01d529fce6698a869c2c0b;1453467102;added docs for https://github - com/fabric8io/fabric8/issues/5628 ;False;Feature Addition;False;1.0;1.0;1.0;0.0;3.0;0.0;217.0;3.0;0.4633680555555555;1.0;19.0;5.897708121886456;11.0;0;0;0
12049;bc805dfaeaad0e6a1962c471169e02f44b1f86f5;1453474166;fixed typos related to https://github - com/fabric8io/fabric8/issues/5627 ;True;Corrective;False;1.0;1.0;2.0;1.0;2.0;2.0;29.0;4.0;0.56765625;2.0;20.0;6.897708121886456;3.0;0;0;0
12050;ab64e12c670f3f8f6246455ae84a643337b9f9cd;1453623612;Upgrade Maven compiler to version 3 - 5 ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;1736.0;45.0;2.038622685185185;1.0;214.0;15.897638862841458;164.0;0;0;0
12051;6c25ae0201078947fce551e4fb41b6a8e4b9dfac;1453646810;fixed #5646 improve docs ;True;Corrective;False;1.0;2.0;3.0;0.9343399399424752;53.0;40.0;190.0;10.0;54.24957947530864;3.0;4.0;2.042553191489362;3.0;0;0;0
12052;db74b5bfce1c61403f147b7f0eca7010a72da548;1453713502;Add doc about new option to plugin ;False;Feature Addition;False;1.0;1.0;1.0;0.0;5.0;0.0;178.0;1.0;5.936736111111111;1.0;1232.0;50.55542610625785;81.0;0;0;0
12053;7c47958e4faf9c46d98eaa04ab2b4c28e548408d;1453717205;Upgrade Jgit to version 4 - 2 - 0 - 201601211800-r ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;1736.0;45.0;1.0832523148148148;1.0;215.0;16.5801894467891;165.0;0;0;0
12054;db38abb6ee919e3f9600eacdc1b080d8f7338fea;1453763878;use internal service to trigger jenkins build  add git url to fabric8 - yml so RC annotation envvars can be added for external git repo fixes #5612 and #5598 ;True;Corrective;False;1.0;1.0;1.0;0.0;5.0;2.0;1495.0;6.0;69.42174768518518;1.0;12.0;4.619047619047619;1.0;0;0;0
12055;ec08bc5fa6b65ddaea6600f4070f9f8bf1aabb0c;1453807688;fixes error in docs where the OPENSHIFT_MASTER is set to localhost which wont work ;True;Corrective;False;1.0;1.0;1.0;0.0;4.0;2.0;184.0;3.0;1.8620138888888889;1.0;5.0;2.5416666666666665;4.0;0;0;0
12056;bbf3c4254e012411362085822d7bf2b17581c2fb;1453825726;Upgrade Docker Maven plugin to version 0 - 13 - 8 ;False;Non Functional;False;1.0;1.0;1.0;0.0;1.0;1.0;1736.0;45.0;1.256030092592593;1.0;216.0;17.369758636203663;166.0;0;0;0
12057;3bf81f43cbd6d22fc110776a33e79e94902026ad;1453915485;Upgrade to Camel 2 - 16 - 2 ;False;;False;2.0;2.0;2.0;0.9182958340544896;3.0;3.0;959.5;45.0;1.6883217592592592;2.0;1233.0;47.754845745332325;137.5;0;0;0
12058;e2543c6126d601df7f481aa9fd077f0d8dca0625;1453924482;Bump kube client version & fix up test-jar deps ;True;Corrective;False;2.0;2.0;2.0;0.9182958340544896;10.0;2.0;961.5;45.0;5.971163194444444;2.0;298.0;7.18947789654467;67.5;0;0;0
12059;09b34902172b063b36d4a59b59e0f472cd98c9c2;1453924950;[CD] released v2 - 2 - 89 ;False;;False;9.0;42.0;42.0;5.379753126795121;43.0;43.0;158.38095238095238;47.0;11.127146990740735;3.0;234.0;24.253924474504945;166.66666666666666;0;0;0
12060;4db90dceb94819e2d728a5b65ea721a3e3899e76;1453924951;[CD] Update docs following 2 - 2 - 89 release ;False;Non Functional;False;5.0;23.0;29.0;4.296865596089291;45.0;45.0;69.96551724137932;22.0;11.110384339080458;4.0;235.0;25.253924474504945;159.4;0;0;0
12061;dcd4a51ec3ed531f8f986337128d74d23391111b;1453925962;[CD] prepare for next development iteration 2 - 2 - 90-SNAPSHOT ;False;;False;9.0;42.0;42.0;5.379753126795121;43.0;43.0;158.38095238095238;47.0;0.0117129629629629;1.0;236.0;26.24559114117161;168.11111111111111;0;0;0
12062;6e3bb6750f5fb53d05a4fbed77c2ab51b4e159ad;1453994948;Update forge docs to latest release ;False;Non Functional;False;1.0;1.0;1.0;0.0;5.0;5.0;90.0;4.0;10.12332175925926;1.0;1234.0;47.75243622453831;83.0;0;0;0
12063;c28fa75bbbfb9f77fa731475e8466fbf6c8dfde9;1453995673;Add support for ssh-agent This should also fix fabric8io/fabric8-devops#242 on OS X as there is an ssh-agent running by default (using the os x keychain) -  ;True;Corrective;False;1.0;2.0;2.0;0.7007495497162062;39.0;19.0;244.0;10.0;14.815578703703704;2.0;53.0;5.386122006584157;0.0;0;0;0
12064;30cedcf1f124db92f8a9ab335cb54f130dcd1a4d;1454011391;Rearranged logic for when to use the ssh-agent Providing a private key should have a higher priority then looking up an ssh-agent implicitely (also relevant to fabric8io/fabric8-devops#242) ;False;;False;1.0;1.0;1.0;0.0;20.0;18.0;269.0;3.0;0.1819212962962963;1.0;54.0;6.385447242751497;1.0;0;0;0
12065;a8cc81fdf6e88d35a0bdaac8620936fd7c4f18e8;1454051895;Upgrade Hibernate validator to version 5 - 2 - 3 - Final ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;1736.0;45.0;1.4575578703703704;1.0;217.0;17.666559606488214;167.0;0;0;0
